"ID","a_T0","a_Tm","a_c","pEA_T0","pEA_Tm","pEA_c","EFD_T0","EFD_Tm","EFD_c","mu_th_T0","mu_th_Tm","mu_th_c","MDR_T0","MDR_Tm","MDR_c","PDR_T0","PDR_Tm","PDR_c","b_T0","b_Tm","b_c","pMI_T0","pMI_Tm","pMI_c"
11,12.4456423423149,40.0119534292519,0.00016668223922394,14.1326435991039,38.4931600888038,-0.00611206101271203,9.93691549801678,35.8325462555037,0.00532492719384255,9.13150339828371,39.8700343816827,-0.122512198183326,10.6608936576313,39.2746152224752,7.13781222116163e-05,12.7352530900904,45.1180630249337,6.93699091427848e-05,16.9564815880293,36.0991248277469,0.000889639543618169,6.99539256614673,37.4993649988185,0.000433362896468746
12,13.037975648989,40.0265787560881,0.000196772640917087,13.0066348649237,38.3805782734963,-0.00555283881326406,13.2922565606093,34.5764402595906,0.00613630883150167,9.60224506732078,38.0004140337129,-0.154054233026229,7.80758217571119,39.038408537119,6.60632438942194e-05,13.2229091709929,46.3957970979609,6.32817680419049e-05,19.9823237939887,35.542794685321,0.00113748794508152,14.8903015507711,36.6328552467252,0.00063203506870109
13,15.3113789931817,40.0402476426986,0.000228999406244435,13.9282225419098,38.0163822064649,-0.00643520321288008,17.9560626901012,34.0327060995319,0.0137433303561953,13.4366194045682,35.5647934230502,-0.254177815440334,10.1573528741506,39.3844727939548,7.54772798677363e-05,11.4698779115038,42.9416532840044,6.74791373931183e-05,19.2709273857656,35.4371343256691,0.000965848888413087,17.7587523960046,39.1478928823252,0.000544956900822616
14,6.58695886535182,40.2927363161077,0.000114450808268348,13.616644528357,38.0054516486152,-0.00635523083639986,16.6162980810316,34.183208997207,0.00968091303198387,8.10777004248281,40.1723853279594,-0.102388875347149,11.3461751014177,39.181844919602,7.57270493640664e-05,18.987638003114,41.4151207128552,0.00012953123824333,11.3757383788582,35.5295760069879,0.000608265295833459,3.93932873626988,36.0735673293933,0.000370989023883834
15,15.869005607445,40.0772047972391,0.000256114658095664,12.7924509571891,38.6453565597322,-0.00533292581839457,16.2991414252909,34.7892920474649,0.00988848508222153,9.71061967552479,36.3662673671456,-0.170886319998455,12.8876903376955,39.1315254814268,9.22467863111197e-05,11.0269153856257,48.1293334179973,6.15770566581832e-05,21.8429735763494,35.8668443591728,0.00116804499578233,12.9269849913912,37.4392511034267,0.000491935782745129
16,14.3867813095344,40.1049899574276,0.000218743234399672,13.7221953275209,38.2472726647872,-0.00611083312789212,17.9678950699871,34.4857514470429,0.0103695621619357,9.62637986258008,37.6317175606462,-0.153593908881589,12.4698243230855,39.0104774462763,8.22675717176327e-05,9.54122627500601,52.672639265928,4.68418074541159e-05,16.9513758814998,37.1549841896377,0.000784262489115074,11.9571656101223,35.8259026704419,0.000533248697020863
17,10.8602109086635,40.1166523023505,0.000159584817721507,13.6688330288303,38.3140667913315,-0.00615624460081047,16.1779281740872,34.0243547236439,0.0116509332441401,8.04954566993203,38.9091913615169,-0.126840059834065,12.6606098168745,39.0468104477229,8.69884910854584e-05,8.62028925248429,47.0160151971081,4.92451433567321e-05,14.6435239384821,35.856450750676,0.000711040874570353,15.2690119220786,37.8861406235106,0.00058077493594908
18,14.6668425389242,40.016955440566,0.000220248960302823,13.1257106733714,38.5351470597801,-0.00559856160409002,17.9650405154727,34.2728953801441,0.00917807406534226,11.7344808842463,36.549658244459,-0.212104437731849,14.0100989432168,39.1653597350217,8.61799565159602e-05,9.3654391776631,41.4784963420235,6.91995272913625e-05,17.3918937510899,35.6547915844878,0.00072210854064522,14.5244521168148,36.1836088864734,0.000526544672799166
19,10.5616824139489,40.0415500512723,0.000153769157115137,13.0898228015704,39.0768190057602,-0.00530916039798084,13.0703183575243,34.6865789873548,0.00796347160097147,8.58564093268135,37.7970867136088,-0.142976340177763,12.6252154804016,39.112877199867,7.91169063321285e-05,8.07312837457469,47.9674217955631,5.21261331079439e-05,16.9073513249135,35.363244973361,0.000794600859345764,12.1176939711913,37.8992892207738,0.000455469685043336
20,14.7845733358838,40.0669188000918,0.000240930424886697,13.8353804231471,37.4139189261498,-0.0064816618858156,17.8258078597722,34.2821205292405,0.0139615102177297,12.6187946389115,36.1738437694598,-0.225738870031291,12.7893001687065,39.0829665438061,8.8115572299194e-05,7.13509476236639,47.8268376009014,4.77015765873073e-05,18.5501446189757,35.8264845055602,0.00104177044517121,12.8491191009064,38.2498205313067,0.000381969718143136
21,9.09210186168244,40.0092326843955,0.000144823983603315,13.2876010551965,38.5038236993197,-0.00578371317014124,17.519440040034,34.5109920453061,0.00976003377461527,12.4487934183204,39.123111471149,-0.147507527232956,14.3284012107802,39.0794047766611,9.27027931523363e-05,8.47056498530157,46.2013900227191,5.35339608995056e-05,12.5420854319742,36.0705805337725,0.000613067828283571,6.7657338924064,35.9373832867757,0.000430886804537839
22,14.5862089472777,40.0480441147254,0.00022242921701176,13.8375036351156,39.0279870771834,-0.00558849072024608,16.2467935623408,34.8448888465258,0.00894996498894519,11.6485538837811,38.7561896722296,-0.158542867310488,10.6431183585008,39.5439974562283,7.06868938721609e-05,8.34550130878359,43.2827984677913,5.71553513795087e-05,19.0758953238149,35.8370342716811,0.000982734923945328,14.205726916903,37.0342967417696,0.000530226500836826
23,12.4973006122599,40.5566129291779,0.000173902380914111,13.4249081169291,38.3085111621273,-0.00605260476989841,11.9754704145551,34.8068229643551,0.00647609467432387,9.89056686824744,36.4892345938808,-0.179936715442854,10.1943964193044,39.2055731816191,7.58319453981172e-05,8.78656945888106,48.6444492833718,5.16464446172127e-05,11.4269227075498,35.9232265247852,0.000556531593422918,5.72247707710561,36.8061140975436,0.000429925027192336
24,11.8738500093764,40.4736573462965,0.000170153568506845,13.6443848759005,38.2389711940727,-0.00598077345225198,22.327622741777,34.4395699166608,0.0181661575372009,9.25211143443942,36.9230069492885,-0.183076536941308,9.54757161869529,39.6912981675406,6.67344602312537e-05,10.550186256745,45.7699579497703,6.32428400523099e-05,12.0263267369442,35.8457522782483,0.000548498654206872,14.7270428118758,36.6817082466631,0.000571483896767417
25,14.4061752241521,40.1857604581573,0.000199981198085845,13.4374521227554,37.8857976582619,-0.006035222744898,16.5350609663839,35.6659970351421,0.00704403058459677,7.84785605107136,38.9013006542673,-0.116234131606655,14.2714843383976,39.150177459357,9.7404715501132e-05,11.9824273657208,44.6826862763254,6.649959970627e-05,18.81077512402,35.7170353320743,0.000797149864989231,16.9145445463617,37.8508080665554,0.000727401707727656
26,15.219125510211,40.0053605157952,0.000243736645105134,13.8154983637384,38.2938969573232,-0.00599252640388619,10.3235775369609,34.4620357405016,0.00569628092683119,8.12483247167202,38.0661891988479,-0.12940014712084,11.2519673262894,39.0627214314094,7.44659949176683e-05,12.2292597003192,47.4893161090429,6.16242914505766e-05,17.8143713336292,36.0020445807345,0.000884551928177641,10.9055408517006,37.5026541487333,0.000433336845144078
27,14.1328698087086,40.0389230294067,0.000202936911848962,13.8954155822028,38.7424165051122,-0.00548468001486532,13.2109174273272,34.58818436327,0.00629470592938957,10.288640769989,37.2836585212214,-0.171320589853137,11.3186631103246,39.2939839615444,7.81808408798083e-05,15.1527653495777,44.2435200050123,8.12712398229621e-05,15.8504875723821,36.5286172498621,0.000763793048577852,14.3790647871229,39.1068590507361,0.000506504847540451
28,13.8231492586786,40.0193317492632,0.000237530948302433,13.3815000667552,38.3142151327979,-0.0058687961928385,17.2692037468376,34.4204113066377,0.0134037637067442,9.59343779832916,38.4090776548645,-0.134357550811271,13.6344296648841,39.0542079953051,9.40938020778171e-05,10.6090483480641,50.459485578402,5.38230250156036e-05,17.2367006030158,36.237913904288,0.000829500221345638,13.302046908023,36.4314966114284,0.000540900670956182
29,9.30468044447441,40.0013113006849,0.000143369258363312,13.4281824924984,38.3109481793015,-0.0059963156766252,15.5310128627413,34.923091585258,0.00766872233260095,7.97613491238399,37.7620461167848,-0.135095601567568,11.104287610186,39.0266086763067,8.23317496865987e-05,17.2977504440789,44.6775644343906,0.000100807267110369,14.3892195846236,37.2991326665456,0.000635598711189342,17.9302421327123,37.1687777274762,0.000727089364462685
30,15.6993147921889,40.0332916286942,0.000230985890449892,13.5792856200831,37.4998339254529,-0.00654744398373275,16.3386971903993,34.1447645405566,0.0103028929768086,8.0000427388394,37.4299305520303,-0.142485178495342,8.98315925944369,39.3765200750922,6.36574617907785e-05,3.32759575736532,48.0048508591288,3.51483874052311e-05,18.0190690322372,36.411200719702,0.00070018473107921,14.377290270521,36.5017529901578,0.000472525576335016
31,11.1652250306872,40.4265309930365,0.00015075752033227,14.0082392722257,38.7011174695696,-0.00603672134329144,17.7266894576972,36.7177883848982,0.00609917747063133,9.66556911741253,38.4330624193015,-0.13578372808021,9.75145522608095,39.6041249499772,6.8205389305058e-05,6.10505768544615,45.7117792099452,4.68639039577687e-05,19.4597244984677,35.8597250687555,0.000895208067132415,7.82976873014257,37.0380894901406,0.000370569376276329
32,12.8214907279918,40.0362990691646,0.000187889323771999,12.9843841630803,38.1634447392635,-0.00572983444018245,11.9498936571385,34.0368402616233,0.00817462868015925,10.0374963317027,37.3611342924069,-0.1767719260453,11.9685195919179,39.3365912362952,7.88065179971798e-05,5.65099383711079,48.117654978907,4.63189657014714e-05,16.9278162446221,36.2406986299,0.000859105830833912,15.4670002087908,37.4038492997535,0.000622284309986015
33,13.4279412186582,40.1886702371694,0.000180428576812898,13.4691138256313,38.5228942516274,-0.00607478314406216,6.84857407221418,35.1531360398014,0.00508644013703051,10.0681025718624,37.963392752553,-0.180038452357594,7.23571598684032,39.0163885654749,6.06227118590392e-05,6.77032249916377,45.8040562221496,5.20974870174726e-05,17.4517702044882,35.2678081467072,0.00089179476283346,5.76777201773513,37.8454247628974,0.000385903622244162
34,12.3496706896968,40.0576579500545,0.000165252990504923,12.403864285563,38.4089027033012,-0.00529255257894246,12.9618708517427,34.645796202032,0.0062809960293666,7.039637824409,38.3547554339732,-0.125925115865578,12.3205780034436,39.0121674040149,8.47403599315087e-05,15.5952208471893,42.8143434481291,8.91853662689411e-05,15.2914784223725,35.5139464265924,0.000867238184137921,18.9744358546196,37.3876509983304,0.000727895060627181
35,15.6990002511667,40.0177039824076,0.000225795478269532,13.6156200822151,38.4726690127478,-0.00602642601837712,17.3848532970393,35.0054149694035,0.0112837365051169,8.09527990191236,38.7454544587599,-0.131153409456416,6.07490083950795,39.1806311318898,5.94345317908762e-05,19.4718319274261,42.6649504852666,0.000119258957278371,17.1595610792602,36.5381095123671,0.000863764635672046,17.0778500644544,38.5472249091385,0.000506923005900993
36,12.7235041196507,40.0026638201185,0.000188626163202275,13.899850308296,37.9189340883325,-0.00637446405560633,22.6555616288501,34.0932218679869,0.0180427837518666,7.85156637562057,36.8260738855717,-0.143383794145075,12.4321389979893,39.2320411745361,7.93066155043284e-05,10.0923429282713,42.2683736860223,6.90732098852477e-05,13.1786829427036,36.0857364316646,0.00055980398262151,13.2124021775918,37.3004042602068,0.000526622990249148
37,14.3032754304631,40.0689266416511,0.000196378990321926,12.9852026945118,39.18297721485,-0.00511721234325277,12.2336498089026,34.7794787043768,0.00677653775625213,9.53825421395292,38.3622304344623,-0.141770401756472,11.720188565422,39.0083431738512,7.4287358931104e-05,10.8956096578599,46.309202577562,6.51134599072015e-05,16.6756119730445,35.3656601748885,0.000634715790382005,0.963750105091934,36.0831607750161,0.000333331551608673
38,10.8890320742346,40.1428929617634,0.000148039680737493,14.1182860856008,38.2931293052013,-0.00611732965104503,13.4189358145395,34.2420559023166,0.00835323679048889,10.9892347434183,37.2202354889107,-0.18049123089604,14.102208603534,39.0569775756819,9.79407729242587e-05,8.16812001122568,52.9850342098226,4.53673211346982e-05,17.3313579063084,35.7192529957362,0.00093862437843006,11.3730762027163,37.4232130591275,0.000371381024041312
39,11.2953434596688,40.1559775523019,0.000168232993757573,13.2943580420435,38.0246600547758,-0.0059609693018146,13.8255534708248,35.738951981563,0.0071195373042289,12.1571564151497,36.8010233180155,-0.213053103946602,10.9538854976763,39.0771513121268,7.37413223297317e-05,13.7746935587994,44.7163904480047,7.95821203882895e-05,12.6370545679771,35.3914848105882,0.000698089665041014,14.4989930929445,37.2506433368537,0.000510877280322295
40,14.1004830880923,40.0209037358837,0.000214872435661486,14.0528969274724,38.013282669862,-0.00644013544232592,10.5765058058014,34.6813971561021,0.00585481568122481,7.35954906505411,39.3910807049781,-0.101993202960195,12.5390545272662,39.5416410709876,8.47562707825628e-05,15.241104017211,42.7403171123613,9.74181903464544e-05,17.3182628755572,36.3815666588562,0.000900192885401395,9.51604903213301,37.6890759011481,0.00039626663470757
41,14.8254205258591,40.0359766239733,0.000244654905155352,13.5289402696964,38.1703649335688,-0.00593408025227346,13.9283221311993,34.9155407852696,0.00866224950397395,13.9972343334638,34.4181570771129,-0.307730260218865,10.3973374868452,39.096219671526,7.28131577824006e-05,7.27219002830447,54.1439810104087,4.12641350294898e-05,16.9936706199335,36.3748697073658,0.000831668027001318,3.66636145067368,36.9729669361455,0.000353416972275448
42,15.2324501086823,40.036773726058,0.000224523493267665,13.5069860777766,37.7482408228327,-0.00639026295075052,14.899844451419,34.5999491160712,0.00868653550260723,8.03461720387726,39.2449137924744,-0.121269990803587,12.966994155015,39.0438897264236,8.34220564606703e-05,9.51785831865693,44.651689232373,5.83934976823171e-05,13.8603317551477,35.9146009654189,0.000705152288353563,8.33612232146969,37.1049078116537,0.000411396508473645
43,14.4334193493248,40.0234721027368,0.000227942267209026,13.0732013573976,38.493634166772,-0.0052023574557478,13.136053539731,34.1966351791719,0.0054895721497133,8.04211660761053,37.8999611851588,-0.128426783329995,12.2911883754505,39.065314762966,8.51508968311699e-05,7.3363389383686,43.420677695181,5.57262341402214e-05,21.1894260229962,35.3429770984201,0.00114755880326412,13.1612776881846,37.2121744565223,0.000463597668247813
44,14.8576039887858,40.0214456470206,0.000220821759156281,13.6722307986902,38.1246816269996,-0.00637838270138397,9.22863982491863,34.0427102485075,0.00546378074803009,12.771114182276,35.5989367985859,-0.253765423518112,11.6831153266475,39.0151653844887,7.78029886247665e-05,11.3725765711126,42.6801166473453,7.35471225898048e-05,17.5859311270296,35.543544582895,0.000945432812933128,12.3644667712237,36.6237198192889,0.000578195576916826
45,16.7573567546829,40.0329105937592,0.000276931739741049,14.3284818007984,38.0813492401148,-0.0066772975683684,18.639052908832,34.4123815764054,0.0113754416093866,11.3997910290233,36.7959643985126,-0.201499820634227,10.4896229498127,39.0508954833069,7.92561001794417e-05,5.18827886739182,45.1634168901586,4.92231763977779e-05,15.550952631498,35.4995310550171,0.000740147519819385,11.0911211412569,37.8992759752322,0.000459998844611072
46,10.8941325446977,40.0612659785066,0.000160982690708168,13.9758714200257,38.6193755772315,-0.0055990546725637,10.7058906919803,34.23300461424,0.00553579955685693,11.5171686711781,38.1330068548495,-0.172472672343607,6.63987337016799,39.1464699958512,5.71352798517013e-05,8.97964438635463,43.305525217393,6.31404293702447e-05,19.2027754151023,36.0194161194583,0.00102408401606181,12.4148202998314,38.4093543384103,0.000428021602652548
47,15.8860341866605,40.0516686169562,0.000244526094813882,12.7904211334112,38.4588800260995,-0.00538745071139998,14.7698090489832,34.3556296051298,0.00709835455758846,11.976042696355,38.2169904595273,-0.168910743919743,13.3448006645288,39.0299513650773,8.07492285056139e-05,12.6227732655645,45.8547441734619,7.48821853284962e-05,19.9997017024883,35.7886349712875,0.000989503132237023,13.4043363859116,36.1516664467245,0.00055441762133989
48,11.5565825905657,40.1037979608664,0.000181259162469713,13.4772220824278,38.3104587984259,-0.0061578134832892,19.5066509714593,34.3456430156285,0.0143493053189087,9.04946551042486,38.2785129331684,-0.135095494460792,13.17493269182,39.0571593625828,8.60836454734158e-05,11.2713009713555,44.0995609775786,6.65299200502799e-05,18.3970677670365,37.3085811780825,0.000659898368747716,15.7998290993074,38.2093082726506,0.000512865800957072
49,7.35868018810576,40.439261179952,0.000124327389184674,13.7938627656049,38.030417086867,-0.0059738963805727,14.4222506168281,34.3055491987683,0.00836772533101722,8.16383937969641,38.0017653763313,-0.137444819757885,12.5767065927404,39.0579160169702,8.29937190158752e-05,10.0345385943534,57.9641533950701,4.32047060755468e-05,17.338667505819,36.2279486474222,0.000945379678945531,12.2728768254317,36.8759681199789,0.000444809049713742
50,15.1909210942539,40.0143645162469,0.000232580917815139,13.3877328257249,38.5148066522733,-0.00580137884542252,15.7172641283117,34.2325229978852,0.0100303733980701,8.24780704045651,39.4756928842521,-0.117414178969764,15.4957167637436,39.8354499028257,9.10718153362398e-05,9.06043545081134,45.1115477655081,5.03261153949433e-05,16.7170000691947,35.4399512153077,0.000924473285137258,16.319810173454,37.8018703513806,0.000555239666074786
